"","decade","ppn cm/d","eref cm/d","uns1.Qroot","uns1.Qsto","uns1.Rch","uns1.State","uns2.Qroot","uns2.Qsto","uns2.Rch","uns2.State","uns3.Qroot","uns3.Qsto","uns3.Rch","uns3.state","Qsat.inf/seepg","Qsat.drainage","Qsat.recharge","Qsat.storage","Qsat.BC"
"24",24,0.036,0.278,-0.232568486909168,0.164635947836525,0.0243516110647799,26.0919969792184,-0.278443453623458,0.284482943363542,-0.0471939875189369,28.7107046308529,-0.24017543344224,0.334415743368184,-0.131058853888242,31.9115091171584,0.862866939741647,-1.67513222488067,2.92698657180797,1.10617872702646,-2.35966606475077
"25",25,0.281,0.22,-0.184129640666133,-0.0661199880299685,-0.0356154304777585,25.864576168483,-0.220899323279496,-0.0187177800317493,-0.0450162032873798,28.6982527752635,-0.190066889774435,0.0352366888872709,-0.126579967826774,31.9187990673106,0.895023848200206,-1.17097627440977,3.38312760943087,-0.220046421193383,-1.99279423034135
"26",26,0.552,0.166,-0.136517950363914,-0.0203442265657316,-0.405191206008632,26.12031339519,-0.144921013955501,-0.364964780846252,-0.0447219881683576,28.7282212771518,-0.143414107738892,-0.288467278711382,-0.120953775825433,31.9241920140685,0.847081917431273,-1.96856787401505,6.77608383984131,-1.95941251546921,-2.84162966487206
"27",27,0.134,0.159,-0.132471361841758,0.0617912764701929,-0.06427764558762,26.1741388017593,-0.15606049539625,0.163772798428122,-0.150623719678566,28.8775543213574,-0.137366524882432,0.116941697788346,-0.11491624201679,31.9291550599429,0.854653268425424,-2.11054130526756,4.4727154469249,0.175089312131423,-2.53784032836089
"28",28,0.518,0.105,-0.086813522390362,-0.141766286670959,-0.295718133073092,26.0885883280522,-0.0982953277173348,-0.2976357584562,-0.124013786608311,28.9386788931451,-0.0907137428468893,-0.319156430341778,-0.109049478960169,31.9364015693223,0.869443266484287,-2.07632467344962,6.28513810921192,-1.59125221027442,-2.6108550128025
"29",29,0.049,0.113,-0.0939939111620513,0.136038626657337,-0.0968774294900476,26.2278846264608,-0.112006593801027,0.246945452270339,-0.195439987418425,29.0663590047301,-0.0976252661114141,0.150627305661976,-0.103055849695129,31.9453327797044,0.870258333192964,-2.47675355707431,4.98761330998057,0.135241314074978,-2.64649914811203
"30",30,0.151,0.072,-0.0600874474142774,-0.0190104446619991,-0.0756655654539807,26.0319066205917,-0.0722943239823804,0.0436365623968885,-0.129600554406587,29.0662031582171,-0.0622037093807241,0.00738584493285305,-0.0974178265434623,31.9565786191616,0.913129144266509,-1.94218970096548,4.01196185348347,0.195015234942406,-2.2672362726465
"31",31,0.204,0.058,-0.0481819923684254,-0.0134501136140183,-0.14515021298678,26.059582927543,-0.0582370943191398,-0.0465498306096864,-0.101270283429838,29.0050921768608,-0.0501085436678055,-0.0621007377572923,-0.0923238906085675,31.9659151605425,0.904178235854589,-1.9558651980272,4.28432802135981,0.0735996242672944,-2.41097812648592
"32",32,0.157,0.031,-0.0257697697034349,-0.00406126996851409,-0.132648694214853,26.0469841543656,-0.0311267228257471,-0.0210212653347471,-0.106493962409796,28.9812613069507,-0.026782152650034,-0.0431078854494302,-0.0875877300241018,31.9718285809056,0.905253665999234,-1.89427696879828,4.12072943980479,0.152316094521983,-2.38211029292618
"33",33,0.417,0.028,-0.0231352793043258,-0.0598619524487596,-0.335615612436913,26.1539606633099,-0.0257906044907391,-0.251742809913226,-0.138336449627723,29.0143286337082,-0.0241903314258371,-0.310517094311063,-0.083202154468346,31.9744136923728,0.879800593275699,-2.32846940813167,6.27766784420719,-1.17162260597655,-2.77262242478786
"34",34,0.147,0.016,-0.0132130043872453,0.0675513425586785,-0.209219426472286,26.3214527462131,-0.0140514981311885,0.135792734227862,-0.278558156919308,29.2690863465155,-0.0138230465290498,-0.0551853467827044,-0.07888216403994,31.9775436100054,0.880358724698334,-3.00937745828429,6.39085036464664,-0.494029715056862,-2.88471287618207
"35",35,0.678,0.013,-0.0105897507502578,-0.0597387335666529,-0.611577088725858,26.4510059643973,-0.00743145409972199,-0.215846187636416,-0.430406528710814,29.5461640137781,-0.011231225304853,-0.592724174559672,-0.0748024566103378,31.9862791104156,0.884024136649905,-4.02124311698483,11.6487707516035,-4.12853423043808,-3.48349881902116
"36",36,0.152,0.015,-0.0123435527789016,0.0399679333627839,-0.18565860185169,26.6622064114029,-0.0144010250202586,0.199530026983344,-0.347978612208943,29.9654522314025,-0.0129591061209842,-0.0698939706539211,-0.0707017244268335,32.0096603131054,0.922824231652409,-4.66147383447406,6.69371689599305,1.22967036278743,-3.26951771717766
"37",37,0.587,0.017,-0.013860212747916,-0.0746277413197408,-0.501873377229529,26.4831489588026,-0.00879870481695639,-0.248886871448183,-0.312026143109297,29.7420001575704,-0.0146869869371154,-0.50595073847341,-0.0672913507334638,32.0387866591625,0.935260201715055,-4.11120329241181,9.26845087235786,-1.80183336854098,-3.34934114399677
"38",38,0.097,0.022,-0.0181644779719849,0.037751714966718,-0.124089467679151,26.6130461436532,-0.0215576304693209,0.251781503268084,-0.336382993641719,30.0027654884331,-0.0190066889774435,-0.015132263670192,-0.0640724191945795,32.0717599443389,0.960132488931037,-4.48689116426099,5.8569035679726,1.76711115571451,-3.14477308309428
"39",39,0.363,0.026,-0.0212693365084597,0.0387485588869898,-0.386550038001387,26.5409186816945,-0.0180849816656684,-0.058055685335001,-0.297932045604117,29.82971198991,-0.0224624506097059,-0.27995268803393,-0.0613580783210179,32.1028671054795,0.95323362064386,-4.22769302374705,7.91021174473423,-0.349154607280067,-3.33174097825017
"40",40,0.316,0.028,-0.0230745757353986,-0.0390762738915831,-0.257843823775641,26.3924297475573,-0.0241803245166694,-0.0704565516416668,-0.228289475370622,29.7511880360994,-0.0241903314258371,-0.23393729002779,-0.058787036279769,32.1290324056145,0.980409965521127,-3.62326407174659,5.93811388289783,0.635013509631953,-2.95225420962396
"41",41,0.141,0.066,-0.0546540881631279,0.0445047616920812,-0.137047549833063,26.35023914859,-0.0658761655668642,0.151604091618001,-0.23642351039709,29.6659962826716,-0.0570200669323304,-0.0284523670479841,-0.0565236479872201,32.1467515553324,0.983036042707729,-3.35653825270762,4.82543731576802,1.32447061859697,-2.7972539647784
"42",42,0.019,0.079,-0.0659634965525876,0.0405422878988869,0.00536378275487262,26.1814987688768,-0.0793229388140007,0.212147370332217,-0.163983374894904,29.5237594666059,-0.0682512922371833,0.101966334291871,-0.0544260892096605,32.1556496245191,1.00130906420953,-2.68243375457237,2.7048536752347,2.3643000785799,-2.39298297754733
"43",43,0.017,0.091,-0.0762481480432324,0.000918683739464648,0.0588367288095242,25.9626363406284,-0.0913719928110641,0.161637117806601,-0.0978099672205335,29.334518778999,-0.0786185771339707,0.113162181796688,-0.0526057680150394,32.1538245812215,1.01669022860846,-1.93844479144982,1.49761021926194,2.42900146902204,-1.99346729266844
"44",44,0.321,0.092,-0.0765497457019805,-0.0828091782747623,-0.163487197586253,25.9431542897256,-0.0922617438281578,-0.180735455485555,-0.0498788957442494,29.1619625334809,-0.0794825175420363,-0.191190076206618,-0.0511661771066663,32.1407480901869,0.987133049799384,-1.7962302859288,3.10089603096718,0.919150743677429,-2.224523579258
"45",45,0.03,0.114,-0.0952391672927543,0.0814572908656745,-0.018139073932528,26.011614034425,-0.114466012972102,0.131317689130765,-0.0507455699775753,29.0545835181682,-0.0984892065194798,0.118163343720587,-0.0509924689505227,32.1176978756335,0.961519620319348,-1.77856925909775,1.72509983683396,2.26602887478521,-2.2166746283225
"46",46,0.358,0.128,-0.106082305942281,-0.0440127792748793,-0.215045111218439,26.0297940493492,-0.125825304057001,-0.179160385871616,-0.0578557614521875,28.9909209373848,-0.110584372232398,-0.190849429855475,-0.0576416883355784,32.0891696254772,0.934654999524222,-1.8634201835352,3.80324695167233,0.506813939709021,-2.45123807859166
"47",47,0.035,0.224,-0.188043581890335,0.0332191590900567,0.119235716312282,25.9498798205965,-0.22491567461185,0.259404403011069,-0.0723594505998578,28.9574106441056,-0.193522651406697,0.246017926678457,-0.0891911215744439,32.0644319784347,0.948195192879229,-1.52769491447094,1.41909014079226,2.07202063619557,-1.96816535085198
"48",48,0.131,0.297,-0.250504575180791,-0.0117820019096302,0.129977825833107,25.7114563835544,-0.298214086427319,0.197966566743349,-0.0323514236092425,28.8670247562262,-0.256590301195487,0.282144093345604,-0.157918907548719,32.0598020102739,0.976921190714761,-1.03758135978639,2.325547071743,0.282179038323298,-1.57217627967022
"49",49,0.333,0.267,-0.222759877508846,0.043742928851812,-0.1584780230132,25.8236157342044,-0.267103841636259,-0.0742434834031158,0.00643133827791959,28.7906022796479,-0.230672088953518,0.116480276873279,-0.219225693539918,32.0828944593696,0.949501183659041,-1.21581202109589,5.93473469366391,-2.60675877002362,-2.10833890183953
"50",50,0.137,0.396,-0.334755405131605,-0.0157503567226563,0.219076484765046,25.7164047968676,-0.397618781903092,0.243589259421232,0.0155637356268044,28.7319396423856,-0.342120401593982,0.443278008531126,-0.23922420795665,32.1201543420196,0.975117851462029,-0.870770025335269,2.66627091929743,-0.282943244123484,-1.51503840083572
"51",51,0.048,0.357,-0.302785648748486,0.0109292143928057,0.243693857140916,25.5206832951237,-0.358459356412636,0.274047973240043,0.0327617144196558,28.6556847985879,-0.290911424002826,0.476757581806678,-0.234691508611262,32.15591265294,0.999440202635287,-0.619414111231273,2.1674597775299,-0.32670923725315,-1.22318033025941
"52",52,0.188,0.343,-0.290518056659591,-0.00506001733876761,0.104368769289228,25.3553131570305,-0.344402126749396,0.100960013873377,0.0528954313061531,28.5768659490304,-0.185438547448698,0.218718108273392,-0.221631978226927,32.183649914882,1.01555873004685,-0.462035338588052,3.0220746687235,-1.40776096329846,-1.15114030536338
"53",53,0.024,0.348,-0.295897460818435,0.0282528148314324,0.2536687702169,25.3449689766948,-0.349220833817131,0.252833219155077,0.0690413913731805,28.5158566830046,-0.159318940193508,0.341037107171471,-0.206325044676053,32.2020905024166,1.01803547154218,-0.392656840391146,1.1283808566915,0.283102802779232,-1.02064864167448
"54",54,0.125,0.281,-0.238466708745616,-0.0391965174189027,0.151489447992906,25.2135846126911,-0.276756625394355,0.0675561623665538,0.0799191782902279,28.44872985037,-0.0965767189012143,0.160920720492074,-0.191625492345067,32.2115480161441,1.02895735170495,-0.295979732103734,1.6890539612261,-0.456027536772203,-0.936909991458912
"55",55,0,0.501,-0.425777854241276,0.0543342672299062,0.193169558776571,25.2156836604922,-0.45467042041627,0.369241193596723,0.0886428215999566,28.394452435137,-0.100015793919422,0.275123249028469,-0.178046389352763,32.2132968543135,1.02791707484007,-0.254564285622496,0.927478468520415,0.265891952831624,-0.939597332558047
"56",56,0.076,0.395,-0.336791191063131,-0.00272744573513977,0.25144800613728,25.1164927378874,-0.285459795772224,0.110532997631582,0.097942945167721,28.3415137646488,-0.0854540244134576,0.170553698850861,-0.16628633166699,32.2086551313742,1.03617124695207,-0.196631604735988,0.0397258985981496,0.893016560890475,-0.737598392921569
"57",57,0.001,0.45,-0.384818391836666,-0.00315156397923368,0.309904875753021,24.9891308325634,-0.254112306499613,0.145192574079866,0.10529435838848,28.2835269177785,-0.0302895097277845,0.176223756388199,-0.155481780053456,32.1986473576413,1.04774987428947,-0.14013857056516,-0.810644916849709,1.4557644355566,-0.507100431507922
"58",58,0.396,0.43,-0.362436115297049,0.00945951906909945,-0.044775863389824,25.1788337928898,-0.356048335640575,-0.151172902727966,0.11081359496054,28.2369545056128,-0.319690638067568,0.0689754141022995,-0.145657269821419,32.1841069626076,1.02526987193894,-0.140427290618345,2.30248291713976,-0.928114867395682,-1.23132085158401
"59",59,0.226,0.344,-0.291736151036568,-0.0782754113466773,0.0969633199397965,25.1829036566095,-0.27783933503346,-0.0641026978034548,0.115146367470316,28.2047220610775,-0.186244848966247,0.0966731029456838,-0.1364994940247,32.1657545146667,1.02088150767828,-0.125798221942089,0.724821964503486,0.420764971811637,-1.02022117024568
"60",60,0.107,0.27,-0.228473696531431,0.0164334382987918,0.102850449788768,25.287570849696,-0.237280904685045,0.0117222989018748,0.117383178457019,28.1802075976251,-0.172674915957976,0.193325929316863,-0.128463397488678,32.1442697255084,1.00707367761476,-0.130196113547316,0.481802466612426,0.830690030735904,-1.18898260113278
"61",61,0.303,0.226,-0.189361630519979,0.0177737170499889,-0.13523145398754,25.4279334967214,-0.213596481275128,-0.20808934560645,0.117629652164689,28.1660086357793,-0.174460630509,-0.00797794978437002,-0.121038047281798,32.1203235996289,0.988646191793209,-0.166197850632903,2.58907929857951,-0.785832250673507,-1.63486705797366
"62",62,0.187,0.197,-0.165331283580905,-0.010160410507253,-0.0133390174988213,25.5858038028299,-0.194968636418741,-0.109946707204142,0.11618750279425,28.1722288862219,-0.163412138033606,0.0902277996375574,-0.114203837979392,32.0943309791541,0.970645608470805,-0.227253930109532,1.30536538832665,0.616586804473566,-1.69569115273965
"63",63,0.172,0.222,-0.18763870308311,-0.092401716585133,0.112347588990806,25.4857043941935,-0.220480445999935,-0.062760152245971,0.114717830869228,28.1662672101483,-0.18406569169906,0.119028337277644,-0.108217543486787,32.0670764633339,0.968151105140225,-0.198104528522901,0.00325912194675567,1.56495135234275,-1.37187382634677
"64",64,0.141,0.153,-0.128130877265427,0.0749550947429033,-0.088782796107413,25.6240481034729,-0.153576713653285,-0.0987824194407772,0.111358448412692,28.1634693327995,-0.128674560179942,0.0895254695543508,-0.102577821013269,32.0389947734124,0.952530177154747,-0.268979625555928,1.83213913457465,0.268752347605433,-1.832747089132
"65",65,0.026,0.166,-0.139866638950941,0.0351640644572911,0.0809015304394104,25.5735628052731,-0.16667858029271,0.0352803597320393,0.106939950767225,28.1617852832419,-0.140666300037446,0.210904449325452,-0.0972681798230265,32.0105108265803,0.948928810683659,-0.240644783332028,0.155390031313133,1.61064289855363,-1.53413515865994
"66",66,0.01,0.138,-0.116609178983077,-0.0108199300529074,0.117906366401688,25.4483937348419,-0.138338589102384,0.0241304746667037,0.100981313612026,28.1455948323234,-0.113167511062288,0.194922398139639,-0.0925410911278802,31.9818788635176,0.94995613909247,-0.185122589329206,-0.233469093468567,1.71831125488148,-1.31158981261778
"67",67,0.243,0.048,-0.0401701668387293,-0.0784102812377142,-0.123898714966472,25.4849032284438,-0.0480222902455361,-0.619429577943504,0.0952537243030507,28.1337107269604,-0.0383485574681842,-0.116990461589546,-0.0881947473591617,31.9533658083134,0.940687123560995,-0.205500798574072,2.03204604951862,-0.18171554482282,-1.64419860439698
"68",68,0.099,0.061,-0.0511034812220678,0.00377654318946545,-0.0544909847600333,25.688353564407,-0.0612493578184056,-0.104331013214574,0.065515750022013,28.1633649194782,-0.051594742655167,0.0358107296121541,-0.0840532339203942,31.9249177131231,0.919914929700916,-0.347611581805533,1.58519447909095,0.628065046617971,-1.86869923271591
"69",69,0.056,0.044,-0.0367919119179394,0.0520637121067184,-0.0731645972719197,25.7629196423106,-0.0441798646558991,-0.0552896643352358,0.0425324678167916,28.2188011314232,-0.0379312367150298,0.0615124903421374,-0.0801008741027786,31.8976022702147,0.899089620002297,-0.513598211539698,1.91148755030167,0.560674628411774,-1.9652352581638
"70",70,0.069,0.021,-0.0175814424718958,-0.0152329256420977,-0.0374030508964219,25.7420613049447,-0.021085844494861,-0.0826162654986109,0.0325734959910217,28.2570096692941,-0.0181427485693779,0.0249494924934045,-0.0764493731466896,31.8719831922292,0.888109505295441,-0.52800486998201,1.59650019017411,0.791831809319738,-1.87051469776492
"71",71,0.464,0.025,-0.0205770280324238,-0.0448126262071365,-0.402694184748964,25.9339390324527,-0.02317289189763,-0.462928923176203,0.0196986005304364,28.3176650324247,-0.0215985102016403,-0.369858767641356,-0.0731042081373645,31.8479123655193,0.858476748044544,-1.12145795551229,5.12722801987029,-1.42774018728227,-2.57107779399954
"72",72,0.198,0.016,-0.0132911920091306,-0.0570250043822977,-0.132766222265192,26.1227063526525,-0.0157561167330239,-0.130928966815569,-0.0541426717528695,28.4654587466305,-0.0138230465290498,-0.115181710919911,-0.0697419539015228,31.8262333772492,0.82205146960058,-1.58750634047657,3.2324181423841,0.925307336131143,-2.57052137696786
"73",73,0.285,0.018,-0.014764966893791,0.0969844901530381,-0.373071087081102,26.3175974902949,-0.0133798371573836,-0.0402777073079232,-0.244200181987197,28.8069784234956,-0.015550927345181,-0.204045240121046,-0.0665569306862494,31.8108916965919,0.77804797987124,-2.6995144995646,7.35125578301659,-1.52758315223192,-3.11442780131012
"74",74,0.283,0.02,-0.0165379916660136,-0.0467360964911021,-0.221472146999896,26.2060202444029,-0.019160323369562,-0.0695906760129072,-0.199336234534352,29.0127961303931,-0.0172788081613122,-0.203342385400638,-0.0634858278485929,31.8075664477476,0.827769888630104,-2.46995682613829,5.39926185312835,-0.232034827781444,-2.69592253281147
"75",75,0.315,0.026,-0.0213884670625061,0.0409310563581547,-0.339826964112931,26.3581726223128,-0.0217370207388304,-0.00527305035380165,-0.289450922902866,29.1692225323114,-0.0224624506097059,-0.232981134830513,-0.0606452417302214,31.8128530389871,0.825107531352862,-3.13383151428982,7.36686735650646,-1.1460687173506,-3.08108578557253
"76",76,0.233,0.025,-0.0206900989130497,-0.0241697584239467,-0.189488041478286,26.2852122211116,-0.0246779879138032,0.0252198606047696,-0.236992800075004,29.296359671134,-0.0215985102016403,-0.153727872688484,-0.0579460514863003,31.8274251585582,0.870960228993881,-2.93248890591007,5.3585061995763,0.335170853147676,-2.76237423433697
"77",77,0.263,0.032,-0.0264118061176919,-0.00593695227552066,-0.24108270609272,26.2686914939927,-0.0299389066084837,-0.0305823559770636,-0.211018073603717,29.2573209702053,-0.0276460930580996,-0.180629358638061,-0.0555570134850258,31.8450923763483,0.879609235248137,-2.849108599715,5.53990866637739,0.11719501098975,-2.807700774877
"78",78,0.183,0.081,-0.0671785431859294,0.0598004603337492,-0.182779151093972,26.363145525743,-0.072661496144763,0.179690652266176,-0.300067030583685,29.4006854301034,-0.0699791730533146,-0.0606728569839729,-0.0532991763814773,31.8638342287635,0.883665718585875,-3.26721324189922,5.83042551341162,0.342836972262331,-2.90514051046776
"79",79,0.046,0.105,-0.0878790352697268,-0.00843984448219915,0.0523284975473442,26.0872059255664,-0.105429222474305,0.201533772779304,-0.151007957522665,29.3060176405944,-0.0907137428468892,0.0945639427332346,-0.0512991152806603,31.8828065611649,0.942343753342215,-2.27159219176444,2.06477705581014,2.38345148348844,-2.18289690539959
"80",80,0.623,0.072,-0.0593483201874071,-0.169244133646172,-0.390475651154175,26.0362782772143,-0.0596158433008577,-0.460188096173781,-0.0796159330409467,29.112433986618,-0.062203709380724,-0.511746835534612,-0.0495754720785021,31.8948397695661,0.915599691709402,-2.16678368672823,5.52228103565608,-0.744194606519005,-2.60511447294341
"81",81,0.364,0.091,-0.07451686478656,0.163846768831928,-0.459749655963515,26.6346906021035,-0.0533943086252158,0.114607000989919,-0.429615596127488,29.538382083517,-0.0786185771339707,-0.238935234829387,-0.0477022640266203,31.9022769713756,0.847471142096149,-4.39753999250689,9.6429306891853,-1.58708193376339,-3.64798477617372
"82",82,0.054,0.165,-0.137731771258553,0.0322607084622737,0.0532557124277556,26.3436844752214,-0.165674492459622,0.311578744188858,-0.209236054347482,29.616948058097,-0.142550167330826,0.13312550350732,-0.0458351227221177,31.9170799664808,0.938922380652786,-3.25700852139137,2.52640413064629,3.26280809379247,-2.54220027669365
"83",83,0.037,0.2,-0.168027963031944,0.0159982830343479,0.119095301635042,25.9956700520669,-0.200817566617723,0.248495676820446,-0.0889465097554131,29.3078157712557,-0.172788081613122,0.179019096592545,-0.0443288059966587,31.9286417815019,0.978366123838607,-2.00428179641206,0.666805095756127,3.29440732194251,-1.96436005182926
"84",84,0.014,0.277,-0.234014875923666,0.021547705325904,0.201565999271581,25.7601963349706,-0.278132329765547,0.290291081283158,-0.0280903212246331,29.0655136283857,-0.238488696221617,0.266867367389957,-0.0430460754864716,31.9313043733429,0.992222520984189,-1.28895932280882,-0.751731752664949,3.58200368617892,-1.54780000750487
"85",85,0.132,0.279,-0.235927258314946,-0.0304486978867383,0.138190160254169,25.5481276143943,-0.280140505431724,0.130602516178406,0.0138890035162105,28.8672984466578,-0.216781662191691,0.126165994674382,-0.0418745651954916,31.9227888107881,0.996521760492159,-0.859737855410405,-0.593531901925481,2.7757141155075,-1.32621861007999
"86",86,0.152,0.203,-0.17094447048426,-0.0373221438028063,0.0581425586187766,25.5440918053011,-0.203829830116989,0.0103250152418006,0.0410374101679331,28.7166763013513,-0.170403787363137,0.058872321411083,-0.0407426939658736,31.9036937029277,0.973731746650566,-0.72054832718225,-0.127779405806027,2.29571990170866,-1.44985875020261
"87",87,0.008,0.304,-0.257322034183855,0.0543521877956155,0.193616778648737,25.5210184652012,-0.30524270125894,0.240692693192678,0.0548305180731158,28.5985524429371,-0.178994029681736,0.210295618481392,-0.0396521749286857,31.8759649696684,0.961265504460139,-0.580353202621503,-1.57519398739596,3.44841115258579,-1.29741671203708
"88",88,0.119,0.282,-0.238983354828477,-0.0331948334778564,0.153448869826125,25.3634561786558,-0.283145425883773,0.0967264334861394,0.0649169496589558,28.488353292073,-0.0993466282409886,0.0185311131995553,-0.0385875056055564,31.8418820617478,0.964837048532798,-0.403973573235992,-1.31628437509987,2.82961706949071,-1.11236923455445
"89",89,0.132,0.371,-0.314890717676814,-0.00226406534296286,0.184915289436807,25.302969390882,-0.370822622350071,0.160925887799174,0.0745775572047431,28.3952257448559,-0.169195225237885,0.0743711441185866,-0.0375410114474176,31.8031750314266,0.9595583540201,-0.307887213907863,-1.73331708552679,3.07102879291612,-1.0331034431426
"90",90,0.344,0.371,-0.311908502330783,0.00586039311910206,-0.0459912263788753,25.4317872989993,-0.3721945312979,-0.0581900445916975,0.0848661746309222,28.3222158667562,-0.290966869872516,-0.016990011678951,-0.0366067025999477,31.761103313676,0.92903352592933,-0.309735066290284,0.338386872464902,1.47935311017499,-1.50784440194603
"91",91,0.074,0.478,-0.405510739431782,0.0624179187504034,0.199814542459436,25.4291016715967,-0.475182656672299,0.302795289706815,0.0927840735879541,28.2646429256284,-0.25620227982854,0.217119229380997,-0.0356280343663057,31.7166706308853,0.920788389841825,-0.256844810818202,-2.09619171087872,3.55978371691927,-1.21082195963882
"92",92,0.022,0.367,-0.312083443297698,-0.0247435770078187,0.233172241698969,25.2463973708922,-0.322035255476061,0.196041717433538,0.0982595189157114,28.1958580066769,-0.0384251260230544,0.051304783308126,-0.0349786223881665,31.6711207935037,0.929127915456329,-0.164549209751275,-2.48119158519929,3.54969806823172,-0.907768602711595
"93",93,0.064,0.26,-0.220833089984814,0.00843055706951493,0.149707335285017,25.1565019822407,-0.214263013364479,0.0436513338616745,0.103369310466371,28.1257058522402,-0.0794469851917306,0.0503665230284097,-0.0351089850168564,31.6249803247275,0.930054086950703,-0.108716280032797,-1.73665798466874,2.75431397348932,-0.911259933329812
"94",94,0.04,0.433,-0.36949013875828,0.0146073631572635,0.265681084030507,25.080252895864,-0.297293236543481,0.154331371307807,0.106769112230396,28.0603460285192,-0.054650064908717,0.0513222592990022,-0.0371205067242523,31.5790061606828,0.932894076474229,-0.0668560646195218,-2.83126347739839,3.5968794387817,-0.702523157013067
"95",95,0.015,0.292,-0.249512374361454,-0.0151046824875654,0.254607865854606,24.9337611570966,-0.151677295242149,0.0283841948330418,0.110720669117041,27.9895134822145,-0.0252675761609353,0.0522532899931195,-0.0428386318528024,31.5344046998734,0.942340368347101,-0.0338028640232158,-2.6483831301241,3.19808042899417,-0.518977965616514
"96",96,0.446,0.234,-0.197541682880134,-0.162565310370947,-0.088384921389738,24.9994660266155,-0.175172606033773,-0.382723758484691,0.113059293233213,27.9242436910304,-0.142693925330104,-0.250078704475293,-0.0534975448052457,31.4926977427117,0.929001195253293,-0.0194309897432393,0.805359469442465,0.232448126618794,-1.01600235657277
"97",97,0.056,0.356,-0.301240570566852,0.149878194215826,0.0887112812474103,25.3186011246961,-0.331507793820916,0.15979055718969,0.113941407039177,27.8959703633964,-0.282451105378651,0.294517249496825,-0.0686757603052278,31.455650557571,0.899832054498772,-0.0252479730120577,-0.574892410421106,1.92892738411727,-1.33035504439825
"98",98,0.248,0.232,-0.195336222436723,-0.045402478675942,-0.0101658123779922,25.2949850031375,-0.220140721232524,-0.143945416419542,0.114501644111803,27.8729474104256,-0.180154488940596,0.0156191521852704,-0.0839686443283802,31.4248449270717,0.8915091813933,-0.0226037753261196,0.672357133768022,0.659532989442678,-1.32011400733287
"99",99,0.329,0.189,-0.158323533103399,-0.0426416146366231,-0.13557875133047,25.4499152924126,-0.186961633443053,-0.257686023691861,0.114496917881207,27.8650042350405,-0.155339943300284,-0.0789734149599863,-0.0952148337709341,31.3994956932987,0.87382408700151,-0.0316348508695518,2.09442195885241,-0.379696592155894,-1.68224597744341
"100",100,0.211,0.165,-0.13868373127788,-0.0230620788988594,-0.0494562450149636,25.5236668108217,-0.165622493754797,-0.159996368413518,0.112184846433564,27.8707738197894,-0.140718518090313,0.0301614976827197,-0.100978571200321,31.3777573046056,0.862365292441479,-0.0463733190739086,1.41746496551979,0.287957071834927,-1.66115495900451
"101",101,0.967,0.11,-0.0883570869141913,0.0139824080820534,-0.898699501570216,26.3269979357094,-0.102258645070964,-0.972122784520956,0.10607474322256,27.9699709671396,-0.0950213227360039,-0.770519533561559,-0.102138316664996,31.3580491365194,0.844489303420364,-2.10534166109955,9.57073349909306,-3.56206848824803,-3.89097568095367
"102",102,0.475,0.08,-0.0655853122826951,-0.0506618441948306,-0.365082937574361,26.5239470288685,-0.0675649825714881,-0.411546971386358,0.000320690128430163,28.205305819311,-0.069115232645249,-0.306775407339029,-0.100185422547849,31.3405924398755,0.780367578756212,-2.52044152767103,5.51880199266003,0.423764338625903,-3.42183217888443
"103",103,0.122,0.079,-0.065554772897427,0.0796400341224215,-0.143678601387095,26.3002346268819,-0.07932259404668,0.141711196394727,-0.191786769028081,28.5262647950235,-0.0682512922371833,0.0418774896653528,-0.0966562262441211,31.3312852931282,0.720122524856548,-2.21875930125736,5.26454272499495,-0.220326373656681,-2.82412735515992
"104",104,0.172,0.064,-0.0532914433096707,-0.012191834837764,-0.109417813291339,26.0562422048685,-0.0642616213176715,0.0318456633457566,-0.146902723216071,28.6522600767846,-0.0552921861161992,-0.0254877072919245,-0.092422959726971,31.3346819572881,0.766169249053476,-1.68707604800552,4.40331834648757,-0.350140475551864,-2.36534552519488
"105",105,0.051,0.041,-0.0342017484631488,0.0309028901254874,-0.0529345188057677,26.014200847442,-0.0411676011566333,0.0998308348850845,-0.115863720421241,28.6493914224074,-0.0354215567306901,0.0713465134702981,-0.0880943817990681,31.3451622319943,0.787888330383318,-1.53582095277531,3.46749763053515,0.328666997832824,-2.26166746447907
"106",106,0.388,0.03,-0.0247458396171969,-0.00948950961445951,-0.359442703982604,26.2259791333542,-0.0273580856047628,-0.168441574536047,-0.181858418145829,28.7581468502376,-0.0259182122419684,-0.279063417535656,-0.0839062730464259,31.3587905138961,0.753068724545987,-2.39426216192652,6.9538047280216,-1.59982820010168,-2.95221078547489
"107",107,0.287,0.029,-0.023995251401285,-0.0662829200569409,-0.201926799202382,26.2245341662948,-0.0280539144534104,-0.0599982698740164,-0.206129545351136,28.9177229526995,-0.0250542718339027,-0.183145382304969,-0.079717316711318,31.3764931033534,0.786719303648543,-2.42402611513073,5.61421145112997,-0.46503142633804,-2.72393326047354
"108",108,0.259,0.02,-0.0165045356228559,0.0238777396012432,-0.269062795053394,26.2048811932488,-0.0190196694698134,-0.0506108040607562,-0.191808485163094,28.96005292403,-0.0172788081613122,-0.166878954073829,-0.0757530131522653,31.396642617178,0.802118600627078,-2.43368382465611,6.0275457181203,-0.830695715170906,-2.76002515176903
