"","time","ppn cm/d","eref cm/d","uns1.Qroot","uns1.Qsto","uns1.Rch","uns1.State","uns2.Qroot","uns2.Qsto","uns2.Rch","uns2.State","uns3.Qroot","uns3.Qsto","uns3.Rch","uns3.state","Qsat.inf/seepg","Qsat.drainage","Qsat.recharge","Qsat.storage","Qsat.BC"
"2124",2124,0,0.09,-0.0755157820370845,0.101576001438802,-0.0364986692142408,25.5653235270854,-0.0903679049779755,0.0293794534896601,0.0596364858795645,27.7555500111724,-0.0777546367259051,0.17070696225664,-0.0933977488213426,30.9243023836315,0.774903356199007,-0.0224088256764722,1.66459544205814,0.0717161742037612,-1.70861274486028
"2125",2125,0,0.13,-0.109248545271394,0.100681170142287,0.00823035252706949,25.5672791562375,-0.13053141830152,0.0707289927903247,0.0587961108968181,27.7601360461464,-0.11231225304853,0.202536577643024,-0.0928979649822919,30.9226787097467,0.774024788728535,-0.0240584185570517,1.23780167729553,0.447405942176259,-1.66803261992193
"2126",2126,0,0.11,-0.0925359758595052,0.0552876827577653,0.0362727730434006,25.5629750392856,-0.110449661639748,0.0528764021053694,0.057832971641423,27.7642269965772,-0.0950334448872173,0.185724857248906,-0.0924040474162486,30.921061887349,0.773261459545786,-0.0251764515426659,0.970890018537096,0.681417905753622,-1.62797139103408
"2127",2127,0,0.11,-0.0926115886324221,0.0384984859602591,0.0568391376320143,25.554872008401,-0.110449661639748,0.0431830213655151,0.0561804665478553,27.7678692701572,-0.0950334448872173,0.185570408364014,-0.0919176417488052,30.9194387736627,0.772600191737797,-0.025751190360696,0.782055304734665,0.831273013635377,-1.58875803354472
"2128",2128,0,0.1,-0.0842322429202245,0.0201611628177532,0.0667147919254101,25.5442549663764,-0.100408783308862,0.0456182395801289,0.0553734296240333,27.7711228845037,-0.0863940408065612,0.177105957424219,-0.0914343186459607,30.9178232064387,0.771988857029812,-0.0259918411381725,0.686395843579418,0.894171003163778,-1.55589993274802
"2129",2129,0,0.11,-0.092700850188841,0.0191685530058785,0.076597950910154,25.5327041383362,-0.110449661639748,0.0491472271791532,0.0538189165311348,27.7739434720384,-0.0950334448872173,0.185446013536604,-0.0909549784577901,30.916214507672,0.77146222822667,-0.0259606810741336,0.598223399594587,0.950071819340081,-1.52378002732763
"2130",2130,0,0.07,-0.0589816002508671,-0.0104189713371027,0.0676532834661321,25.5202780583163,-0.0702861483162032,0.0122698976632661,0.0525093409118848,27.7764770554172,-0.0604758285645928,0.150437950979854,-0.0904793697205865,30.914613629403,0.770807323296832,-0.0261173776621164,0.686554419821779,0.845927649805298,-1.50759521502997
"2131",2131,0,0.12,-0.101175007730069,0.0236030094287927,0.0816863641135615,25.5096024852015,-0.120490539970634,0.0647674820504537,0.0512872588305042,27.7788591615113,-0.103672848967873,0.193059937008116,-0.0900075666991144,30.9130204997461,0.770555750735458,-0.0258735352101773,0.555784259668844,0.946689664117402,-1.47802584176408
"2132",2132,0.31,0.1,-0.0841400695763759,-0.250034826842452,0.0209840182440821,25.4974976652994,-0.100408783308862,-0.260735303725325,0.050485396807987,27.7809623730931,-0.0863940408065612,-0.134917861834786,-0.0895364692599127,30.9114355152393,0.769529919730987,-0.0271099859009305,1.13086198331154,0.39855336003618,-1.5087338592249
"2133",2133,0.54,0.07,-0.0586181404601004,-0.357804726564318,-0.114636826087516,25.494303916056,-0.0702861483162032,-0.518152356554095,0.0496219811500695,27.783328180702,-0.0604758285645928,-0.390595655110896,-0.0890697444704995,30.9098680224433,0.766815152238709,-0.0320521183570431,2.41842103339085,-0.755053147759885,-1.62879174519238
"2134",2134,0.11,0.08,-0.0669011063542663,0.0958129251603674,-0.146419056228555,25.5118537480923,-0.0803270266470894,-0.0816752699816753,0.0487960141333746,27.7870735062601,-0.069115232645249,0.0472141507820871,-0.0886122693522937,30.9082921949336,0.764435186876832,-0.0377513713909163,2.71925857701535,-0.976095146652046,-1.70227250406604
"2135",2135,0,0.08,-0.066999094164268,0.164895687723548,-0.101957384584061,25.5335131954829,-0.0803270266470894,0.0302384408421205,0.0479880199513554,27.7916110337571,-0.069115232645249,0.156543457340826,-0.0881566727585152,30.9067266850626,0.762997982469493,-0.0421286550064533,2.29558662194495,-0.541217893856331,-1.71013887451888
"2136",2136,0.2,0.08,-0.0670193897897672,-0.043740144557495,-0.0875973267133267,25.5476076166531,-0.0803270266470894,-0.166980957914209,0.0472104222738558,27.7961561068829,-0.069115232645249,-0.043143380335875,-0.0877037126699494,30.9051721680017,0.761469304454296,-0.0461578007401229,2.15765019318188,-0.388393663918445,-1.7213611917519
"2137",2137,0,0.04,-0.0335248290214088,0.0939942264677456,-0.0708471035611397,25.5593510038304,-0.0401635133235447,-0.00738988770619536,0.0464480323037607,27.8007603111876,-0.0345576163226245,0.121321441486283,-0.087253747322712,30.9036263287133,0.76007745058853,-0.0507542399496507,1.99691485680542,-0.221641184637994,-1.72323220014663
"2138",2138,0,0.06,-0.0503467930276634,0.083185563614668,-0.0341957620043031,25.568171576685,-0.060245269985317,0.0136053936558259,0.0457542488929721,27.8052391322419,-0.0518364244839367,0.136013604961795,-0.0868087348749986,30.9020908949004,0.759089496623887,-0.0543755288369113,1.64652081835209,0.113776730003152,-1.70134636683501
"2139",2139,0,0.07,-0.0587976693468019,0.0565413238738308,-0.00408941527119513,25.5712860395038,-0.0702861483162032,0.0250835773559304,0.0449997661256032,27.8092292459227,-0.0604758285645928,0.145820244108873,-0.086364387852171,30.9005768276715,0.758260411593614,-0.0565897266138059,1.35892941091782,0.36729007589008,-1.67328785532688
"2140",2140,0,0.08,-0.0672588004073985,0.0446063476597327,0.0217494748910787,25.5700796295703,-0.0803270266470894,0.0275357295462442,0.0438485374410788,27.812820470376,-0.069115232645249,0.154060041833694,-0.0859238233196085,30.8990725041093,0.757619402865528,-0.0576739496677594,1.11592771057556,0.572667499501051,-1.64116738641366
"2141",2141,0,0.07,-0.0588829365343331,0.0244555060979604,0.0355618579392756,25.5653298216544,-0.0702861483162032,0.020153109769297,0.0428042369179572,27.816041149126,-0.0604758285645928,0.145381469105823,-0.0854859217979844,30.8975780289804,0.757142654924721,-0.058174217693037,0.986170924886882,0.672167975043867,-1.61371745335595
"2142",2142,0,0.08,-0.0673285400850594,0.0214792121738688,0.0476043648387036,25.5588346780207,-0.0803270266470894,0.0328818818028711,0.0417670348920943,27.8189323493417,-0.069115232645249,0.153486914029566,-0.0850506041542876,30.8960930173816,0.756777123587554,-0.0581657161119649,0.873211108171472,0.755385417198857,-1.58663124682576
"2143",2143,0,0.09,-0.0757807112304344,0.0196218966404876,0.0584161431627342,25.5509186619932,-0.0903679049779755,0.0448487475770925,0.0407438862582295,27.8215182618692,-0.0777546367259051,0.161899562626001,-0.0846178528675832,30.8946173603993,0.756529212928124,-0.057653999422981,0.771856070787291,0.843775074326229,-1.55913257360379
"2144",2144,0,0.07,-0.0589455004557462,0.00157355463995886,0.0576768280627316,25.5416460777658,-0.0702861483162032,0.0270558355543267,0.0397458122565295,27.823817631469,-0.0604758285645928,0.144316700372687,-0.0841893197084421,30.8931388564469,0.756233815183247,-0.0572012690670798,0.780079819197899,0.816737445669568,-1.54071855277089
"2145",2145,0.26,0.06,-0.0504302206630521,-0.217007590544102,0.00270246055602124,25.5328376501078,-0.060245269985317,-0.239471529780596,0.0390093960525875,27.8259230594855,-0.0518364244839367,-0.124616314115743,-0.0837581452080205,30.8916694314733,0.755213519147275,-0.0592637109335936,1.30090156969063,0.325969223530654,-1.57119607173872
"2146",2146,1.17,0.06,-0.0498907817185287,-0.825687227948679,-0.282014851186181,25.5320769349413,-0.060245269985317,-1.15119411630086,0.0382217049965063,27.8283190110553,-0.0518364244839367,-1.03510865965858,-0.083550259704727,30.8902179833877,0.749807654375761,-0.0767364037533852,4.00952503347121,-2.09326032807749,-1.83296746548356
"2147",2147,1.34,0.02,-0.0163601203941127,-0.625067904934562,-0.680360356565469,25.578417515128,-0.0171659753796856,-1.35574920534532,0.0374689877543155,27.8341453046624,-0.0172788081613122,-1.24000125390419,-0.083014092528973,30.8887655756654,0.739177177136388,-0.156821377698199,7.79061404378582,-5.28925621610474,-2.32775241543633
"2148",2148,0.12,0.02,-0.0164009243155176,0.485378322661539,-0.604698256535028,25.702076137826,-0.0200817566617723,-0.141682166633875,0.036744963815453,27.8475044142859,-0.0172788081613122,-0.0204360194621687,-0.0825334110931446,30.8873180575939,0.734087398078788,-0.292003439192865,7.06916300706313,-4.27490318856768,-2.48949978718081
"2149",2149,0,0.06,-0.0495708680741527,0.423496061160825,-0.384375246229104,25.7972813440377,-0.060245269985317,0.0208284616158843,0.0358374572389066,27.8626434276105,-0.0518364244839367,0.132450145538933,-0.0820809602169531,30.8858881502293,0.731805393041439,-0.391764097382404,4.97575018516094,-2.1310481782464,-2.44588369695037
"2150",2150,0.6,0.05,-0.0413143664955017,-0.192963325274915,-0.359537125899994,25.8460440877199,-0.0502043916544309,-0.5900344877862,0.0345899538069723,27.8759848603853,-0.0431970204032806,-0.475360961256864,-0.0816439566528583,30.8844747055287,0.72802207156679,-0.489837263463262,4.7432924526339,-1.76678230498481,-2.48038077739014
"2151",2151,0.03,0.02,-0.0165636598692663,0.266573290616689,-0.287104905989597,25.887940645957,-0.0200817566617723,-0.0487956776281753,0.0329067450149854,27.8895105214589,-0.0172788081613122,0.0672953548634693,-0.0812169468936752,30.8830728466875,0.725285947830438,-0.560599882993,4.06322185003503,-1.03599863260898,-2.46255829570885
"2152",2152,0.09,0.03,-0.0249116766195844,0.135517722989968,-0.208708525796868,25.9134020860411,-0.0301226349926585,-0.0943586902070506,0.0306180783486267,27.9017065181875,-0.0259182122419684,0.0149977974605525,-0.0807958440315473,30.8816877458434,0.723186840195613,-0.595604570100172,3.33266492748271,-0.321498865617191,-2.41351999828417
"2153",2153,0.09,0.06,-0.0499319586692438,0.0940367831318374,-0.147696028246379,25.9244737043569,-0.060245269985317,-0.0600905857160843,0.0276496672759781,27.9124511178586,-0.0518364244839367,0.0414766734711244,-0.0803797989913701,30.8803188266069,0.721520660615207,-0.605060981120907,2.77416941235481,0.191536688366383,-2.35579863326451
"2154",2154,0.04,0.04,-0.0333429298720297,0.0891520520957002,-0.103625842592355,25.9254158131488,-0.0401635133235447,-0.0258503145995079,0.0239860935474948,27.9216122854924,-0.0345576163226245,0.0739370166735917,-0.0799669244695807,30.8789739800545,0.719974213718597,-0.59860852422723,2.38365562471469,0.512423982350938,-2.2977615908282
"2155",2155,0.2,0.05,-0.0416890081426053,-0.0564885118521079,-0.0975474032812889,25.9197918493477,-0.0502043916544309,-0.165343086350182,0.0197263047792248,27.9299768217193,-0.0431970204032806,-0.0782127780919692,-0.0795620207331816,30.8776401234523,0.718264217422973,-0.591604578243948,2.36021597617304,0.489098254941463,-2.26479432340435
"2156",2156,0,0.03,-0.025031556028377,0.0953111637270594,-0.0812587207879699,25.9136300561327,-0.0301226349926585,0.0127381678270779,0.0149209240881684,27.9378661435626,-0.0259182122419684,0.104494934164108,-0.0791570304282684,30.8763321848413,0.716685788182041,-0.580358722768141,2.24522771114642,0.562238448535059,-2.22759892002921
"2157",2157,0.36,0.01,-0.00832744870835825,-0.217576527739229,-0.132970117231295,25.9055186222547,-0.0100408783308862,-0.361182920788776,0.00975362204645844,27.9456068674619,-0.00863940408065612,-0.272758625744877,-0.0787568565112732,30.8750395603105,0.714201076552728,-0.591029949920095,2.78000468786191,0.0602257563880904,-2.24841867341814
"2158",2158,0.36,0.02,-0.0166129252583897,-0.136891469444136,-0.19886324944582,25.9052711146048,-0.0200817566617723,-0.340749538136751,0.00433757619810273,27.9544108156299,-0.0172788081613122,-0.263854994282528,-0.0783596004087941,30.8737691392288,0.710965070972055,-0.628785401102578,3.45206555274761,-0.516129355751443,-2.30471299405076
"2159",2159,0,0.02,-0.0166292551084553,0.185123310192302,-0.172738491513493,25.9148781223856,-0.0200817566617723,0.0175226385982451,-0.00117254648708542,27.9649140442611,-0.0172788081613122,0.0935635888839154,-0.0779649689680738,30.8725245759346,0.708547665420052,-0.654205235670847,3.25088952256093,-0.292459520443371,-2.30238532815485
"2160",2160,0.03,0.01,-0.00832806954170407,0.0987531009233354,-0.12957023393506,25.919843651268,-0.0100408783308862,-0.0171287850043396,-0.00672996907121525,27.9755317376738,-0.00863940408065612,0.0557622845854206,-0.0775724207320344,30.871310542716,0.706548647460042,-0.662628682840531,2.88830462858902,0.0473408911771354,-2.27212197291429
"2161",2161,0,0.01,-0.00834222240144566,0.0901477910309796,-0.0855979648189914,25.9184083673715,-0.0100408783308862,0.019007771595029,-0.0122806133744241,27.9857981234923,-0.00863940408065612,0.0834642953705435,-0.0771831203900128,30.8701277806856,0.704861154629727,-0.655497721327982,2.5180798566133,0.36343749873907,-2.22600446421049
"2162",2162,0,0.01,-0.00835198415636214,0.0537221951780673,-0.0576232643979714,25.9111178879816,-0.0100408783308862,0.0262031291333079,-0.0177652034892993,27.9954321573641,-0.00863940408065612,0.0836797040410902,-0.0767931962226035,30.8689775147169,0.703257614603649,-0.640240013607682,2.29916922407917,0.52195472321172,-2.18133290091139
"2163",2163,0,0.01,-0.00836005474084766,0.0384310341178324,-0.0355152050294444,25.9007027681156,-0.0100408783308862,0.032119790225571,-0.023090842664183,28.0045439387701,-0.00863940408065612,0.0833847268130792,-0.0764032496034996,30.8678606493866,0.701764908417731,-0.622270991805208,2.13440524065975,0.623759762293682,-2.13670909292477
"2164",2164,0,0.01,-0.00836500469276385,0.0263912584310596,-0.0203041565676577,25.8881560581444,-0.0100408783308862,0.037470130641882,-0.0281299216310829,28.0132015225265,-0.00863940408065612,0.0836563805927501,-0.0760144005299842,30.8667780335358,0.700337219067318,-0.603920528479084,2.03232364752447,0.665962977811959,-2.0952556996846
"2165",2165,0.37,0.01,-0.00834478790137665,-0.277559280945803,-0.088224447511577,25.8745301134034,-0.0100408783308862,-0.331084876283644,-0.032918013654168,28.0214836481347,-0.00863940408065612,-0.286552466568249,-0.0756259081822599,30.8657303769132,0.697797070954203,-0.610730838271927,2.71754235944621,0.018323351636337,-2.12439662616905
"2166",2166,0.02,0.04,-0.0333778498164541,0.0993102712342648,-0.0919550113921005,25.8713133460677,-0.0401635133235447,0.0530224944948247,-0.0371534637611444,28.0310290090099,-0.0345576163226245,0.0895057755307986,-0.0752404970645477,30.8647171045568,0.695643182891143,-0.619365162648372,2.78745090973701,-0.0415936142905479,-2.12555316712675
"2167",2167,0,0.04,-0.0334171754068446,0.0926740561440363,-0.0629829107289568,25.869128266203,-0.0401635133235447,0.0773949193837297,-0.0407477428121305,28.0406925057511,-0.0345576163226245,0.107928951775628,-0.0748603561199273,30.8637415438161,0.694193696619598,-0.618734229180642,2.54035686833759,0.177414662300638,-2.09867944958885
"2168",2168,0.12,0.02,-0.0167098234738511,-0.0407143840701595,-0.0620530375065574,25.8632783984165,-0.0200817566617723,-0.0552687928477876,-0.0438775171199571,28.0498067577417,-0.0172788081613122,-0.0285739440472339,-0.0744834710436258,30.8628034611901,0.692800379919402,-0.618858708041996,2.55510329971214,0.149740562115568,-2.08560102474833
"2169",2169,0,0.01,-0.00835874670690286,0.0578400329371693,-0.0522419673295691,25.8578856775149,-0.0100408783308862,0.0540258525767019,-0.046554809915845,28.0587230377646,-0.00863940408065612,0.0810764430952645,-0.0741097547143207,30.861901930766,0.691616759193886,-0.616613521202698,2.48101137333238,0.202343868774303,-2.066513290354
"2170",2170,0,0.01,-0.00836369959649484,0.0394870240458299,-0.0377328329383213,25.8517330576173,-0.0100408783308862,0.0579312779325701,-0.0488400698504592,28.0671569037557,-0.00863940408065612,0.0814138736196706,-0.0737389987444221,30.8610372346379,0.69124986317856,-0.610622750988011,2.35842402754665,0.291210532991669,-2.04200441945101
"2171",2171,0,0,0,0.024133816654824,-0.0265716867381379,25.8443122376278,0,0.0451873509961263,-0.0503440417239973,28.0747943176956,0,0.0726128869272817,-0.073371486366443,30.860207413117,0.691923092021934,-0.602104965839071,2.25989641365847,0.353967044728587,-2.01723615426559
"2172",2172,0,0.02,-0.0167425877762944,0.0267069141526372,-0.0118184611069838,25.836051066787,-0.0200817566617723,0.0644269969702529,-0.0517502832510454,28.0818303096524,-0.0172788081613122,0.0897660729424909,-0.0730069861531511,30.8594120296102,0.693487752316401,-0.590293240249859,2.12632582018817,0.45089114743508,-1.98740986491133
"2173",2173,0,0.04,-0.0335043349212475,0.028196824390248,0.00444798699814798,25.8263089741247,-0.0401635133235447,0.0835877972335201,-0.052952391345221,28.0883941945408,-0.0345576163226245,0.106382385327474,-0.0726452357978893,30.858651547822,0.69577695777049,-0.577861954230645,1.97639310281467,0.554586855321379,-1.95387440639788
"2174",2174,0,0.04,-0.0335209814116932,0.0188959501624092,0.0148534017431561,25.81487438035,-0.0401635133235447,0.0848104550507882,-0.0539243948675326,28.0942362873324,-0.0345576163226245,0.106202441656228,-0.0722864893334592,30.8579240478039,0.698139420665643,-0.563834687496933,1.87990406902195,0.605714052576929,-1.92268837568739
"2175",2175,0,0.04,-0.0335333660346044,0.0127268973896964,0.0212802644572881,25.8027262335834,-0.0401635133235447,0.0860532566533661,-0.0546314187291849,28.0994473412391,-0.0345576163226245,0.105956476604495,-0.071930613337274,30.8572284001195,0.70072205171616,-0.549332953734618,1.81862230788777,0.624229926520562,-1.89448440398509
"2176",2176,0,0.02,-0.0167675263962865,-0.00184545737271661,0.0185814570251972,25.7904866719348,-0.0200817566617723,0.0685698061655248,-0.0550566546986398,28.1041075923967,-0.0172788081613122,0.088529047147332,-0.0715775688385061,30.8565633820404,0.703238436544287,-0.536781829986522,1.8412799710845,0.569447591005114,-1.87478818993253
"2177",2177,0,0.01,-0.00838348582488778,-0.00562968870762927,0.0138096359215006,25.7794357836298,-0.0100408783308862,0.059762819164005,-0.0552043245476429,28.1083768025328,-0.00863940408065612,0.0794453674884444,-0.0712274539714153,30.8559277009047,0.705457536026893,-0.526502867996828,1.88091632963927,0.505228317128275,-1.86032806541292
"2178",2178,0.03,0.02,-0.016765727092573,-0.0221887920775499,0.0083737040399781,25.7698185246406,-0.0200817566617723,0.039502831184782,-0.055091511921079,28.1123356033549,-0.0172788081613122,0.0578303918713484,-0.0708803987351984,30.8553200339113,0.707403967666275,-0.51917743982257,1.92431940551658,0.444134248342779,-1.84983269947646
"2179",2179,0.2,0.01,-0.00837123180360039,-0.155623431222934,-0.0352835870033651,25.7616157148517,-0.0100408783308862,-0.136742128844315,-0.0545957413882285,28.1160352584508,-0.00863940408065612,-0.121228210639686,-0.0705351789095913,30.8547389315683,0.707930264064114,-0.523729680974526,2.32705809874091,0.0739064274719871,-1.87512339056095
"2180",2180,1.21,0.01,-0.00827762546824325,-0.8590793746685,-0.330292319341028,25.760190884939,-0.00957400479310047,-1.1503237216477,-0.0538889846551487,28.1199226173377,-0.00863940408065612,-1.13152138628355,-0.0703442675898109,30.854181373912,0.698103481841759,-0.622946343305628,5.11885656665589,-2.34018365830577,-2.14818367485019
"2181",2181,0.09,0.02,-0.016528438820388,0.27667246527858,-0.367141653526362,25.808130141987,-0.0200817566617723,-0.0217430199250848,-0.0531941855214936,28.1296605674427,-0.0172788081613122,-0.00376924121445907,-0.0699565252138663,30.8536558597523,0.690232865494376,-0.731631615145314,5.45405273008282,-2.42685259840131,-2.28766550710133
"2182",2182,0.31,0.04,-0.0330837446750717,0.0455704035594589,-0.331231236602896,25.8564880445831,-0.0401635133235447,-0.212005585137912,-0.0529118519262551,28.141147911422,-0.0345576163226245,-0.205696177924551,-0.0695855459021935,30.8531576484315,0.684955823264949,-0.824521508377383,5.10245173740077,-1.91750380846464,-2.35368753857064
"2183",2183,1.29,0.01,-0.00818213549371547,-0.684208823382567,-0.584560621405096,25.8954399161935,-0.00613487196003398,-1.22284270653275,-0.0536519340798207,28.1529611847312,-0.00863940408065612,-1.21269142052174,-0.069231687002308,30.8526856646065,0.670014157169957,-1.05286747154192,7.5094006401532,-3.77347459333179,-2.66919499057597
"2184",2184,0.1,0.03,-0.0246077373867081,0.422859730698258,-0.515768802501754,25.9787864548712,-0.0301226349926585,-0.0210331716612042,-0.0561750925686015,28.1732013369004,-0.0259182122419684,-0.00598576834055643,-0.0688899536485674,30.8522436504152,0.662016292890791,-1.23159845136316,6.87406583264488,-2.87140183992612,-2.76050457298173
"2185",2185,0.72,0.01,-0.00819108762977442,-0.169510190179161,-0.524212338000135,26.038090031829,-0.00656619346015604,-0.638744538519565,-0.0617125463374391,28.1930878817468,-0.00863940408065612,-0.642989678247829,-0.0685569099428973,30.8518368286435,0.653618675034073,-1.41420947704568,7.00284751611909,-2.70384535324215,-2.87378906920364
"2186",2186,0.09,0.02,-0.0164452490309552,0.332356110620387,-0.415673058131505,26.0951483131189,-0.0200817566617723,-0.00628528541795963,-0.0712471295017543,28.2162190928846,-0.0172788081613122,-0.00631497761987312,-0.0682303697761919,30.8514689145531,0.648972008698159,-1.52095598105252,6.0603288093494,-1.66644893034134,-2.86590939695143
"2187",2187,0,0.04,-0.0330603568182753,0.292871080995836,-0.267194190504806,26.1273051790121,-0.0401635133235447,0.11819398604438,-0.0846630985467123,28.2376821729976,-0.0345576163226245,0.101833477810005,-0.0679080442597174,30.8511466495339,0.649418868098312,-1.54835964931864,4.77726742492676,-0.453361895925776,-2.7727482436428
"2188",2188,0.46,0.01,-0.00826327316872291,-0.17813734936352,-0.266666485301257,26.133247552231,-0.0100408783308862,-0.348712585112091,-0.100890880675456,28.2565516281288,-0.00863940408065612,-0.384067805867535,-0.0675886275168341,30.8508756847864,0.650420374150552,-1.58050502076624,4.92802632837942,-0.587171700002159,-2.75714924780746
"2189",2189,0.31,0.02,-0.0165162376135637,-0.0117542501848749,-0.281369418496401,26.1386208412801,-0.0200817566617723,-0.156172143852646,-0.116425661811866,28.2780293823468,-0.0172788081613122,-0.225206133049398,-0.0672708246984726,30.8506640330929,0.650897382319206,-1.62323614087388,5.21658780850889,-0.825840907639194,-2.76348930718317
"2190",2190,0.23,0.02,-0.0165200252037139,0.0508013114988886,-0.27417280957366,26.145782056466,-0.0200817566617723,-0.0755454136211059,-0.135016899911758,28.3016266394914,-0.0172788081613122,-0.146223125035904,-0.0669540375384216,30.8505180092497,0.652958209677088,-1.66542077799082,5.32768217459827,-0.89811883628631,-2.75985449259508
"2191",2191,2.31,0.01,-0.00804476573423499,-1.39047319022435,-0.891319792254593,26.1513695218238,-0.000114266649286654,-1.84943690383102,-0.169343714790541,28.3275395077458,-0.00863940408065612,-2.23479652694502,-0.0666787314971362,30.8504473548014,0.62542479586484,-2.17050560966851,11.5287059840911,-5.95337913171384,-3.37349973874789
"2192",2192,0.31,0.02,-0.0161146113219779,0.528345258918823,-0.844256653620688,26.2783592826699,-0.000145972264791466,-0.0865701281684258,-0.236893115137386,28.4020877738977,-0.0172788081613122,-0.227704227303138,-0.0663379681944244,30.8505009689211,0.621987625242125,-2.57710210259567,11.7502573958812,-5.58140535906402,-3.56272488917416
"2193",2193,0.89,0.02,-0.0161230406579471,-0.0566312991245091,-0.799730488139757,26.3740835908267,0,-0.525857689824428,-0.342937344799338,28.4920351207529,-0.0172788081613122,-0.805257888813791,-0.06599354295611,30.8507386199599,0.636808916905942,-2.97427903494615,12.3808837784579,-5.68542330547232,-3.68814521898048
"2194",2194,0.01,0.02,-0.0162663417579671,0.554078643565117,-0.560471370209172,26.4557250668955,-0.00851603852529962,0.424986577519181,-0.444215580346701,28.6221598211487,-0.0172788081613122,0.071259902436754,-0.065636569030358,30.8512494885655,0.660780621472542,-3.18489488016103,11.1134870642524,-4.32457242025909,-3.58129140890277
"2195",2195,1.15,0.01,-0.00809475510285835,-0.468513611992183,-0.655810500807915,26.4857781505211,0,-0.616900380626895,-0.510237842839739,28.7402681914745,-0.00863940408065612,-1.07737301016164,-0.0652719871666236,30.85206793496,0.690182018056112,-3.50330893642521,12.6721920870736,-5.47021279824046,-3.68302805066574
"2196",2196,0.13,0.01,-0.00812881409213985,0.407867814294441,-0.544940514131205,26.5342380629078,-0.00233922375459859,0.405944961349299,-0.539662620134292,28.8849682225558,-0.00863940408065612,-0.05780116740429,-0.064902599559873,30.8532135024529,0.71212885276526,-3.69245402539199,11.905604852799,-4.55740390274847,-3.63349907340802
"2197",2197,0.12,0.04,-0.0327443488301011,0.27783897575986,-0.385826610224747,26.5582980754009,-0.0284197983196446,0.414195295481962,-0.512572827053372,28.9887008278403,-0.0345576163226245,-0.023045380263477,-0.0645396546286173,30.8546407957997,0.726044834174847,-3.73687698793794,10.1155093509125,-2.86930150106601,-3.49765861819088
"2198",2198,0.1,0.03,-0.0246649464454107,0.178824377616196,-0.271014028184855,26.5550345636723,-0.0276987730297334,0.382421867920163,-0.469487642295699,29.0492565590153,-0.0259182122419684,-0.0111546185689053,-0.0641906744100852,30.8562775621693,0.73342934054324,-3.69567932854965,8.58659739981452,-1.53435378302064,-3.35219528107204
"2199",2199,0.12,0.04,-0.0329774499700703,0.0960825596414695,-0.202259256677658,26.5347784375829,-0.0396879371944301,0.325450477662526,-0.422254623778712,29.0800213978372,-0.0345576163226245,-0.0225539667196978,-0.0638540113666588,30.8580745637358,0.738010685737135,-3.60776413808459,7.45402903449515,-0.623886617707404,-3.22226018635892
"2200",2200,0.77,0.02,-0.0164210998386674,-0.423243914060165,-0.31709445697007,26.5059837518785,-0.012535465642137,-0.384341503627256,-0.382114486426901,29.0906032995876,-0.0172788081613122,-0.690682468188233,-0.0635273537910429,30.8599959277071,0.736621207231053,-3.57638371470921,8.13684068681525,-1.3132496105719,-3.24537549795158
"2201",2201,0.21,0.03,-0.024624689878985,0.134297001372828,-0.33129803121887,26.4956680598338,-0.0287803724935247,0.160967773389505,-0.359256131815782,29.0948969935899,-0.0259182122419684,-0.121779883571227,-0.0632054606020837,30.8620357009121,0.734845445308599,-3.55059930516294,8.0365441978627,-1.24802357371053,-3.23629777495319
"2202",2202,0.68,0.03,-0.0245490774593236,-0.237180846995362,-0.407197492057097,26.488520779826,-0.00849253826506898,-0.306082454792725,-0.3448123129806,29.0969034892674,-0.0259182122419684,-0.591516694857471,-0.0628870903201599,30.8641884821777,0.732208327737274,-3.56859034279248,8.60663919040659,-1.74327639375599,-3.29110221512006
"2203",2203,1.93,0.01,-0.00799969702419561,-0.983199956131922,-0.919530766001155,26.493920811781,0,-1.31434685179488,-0.510651823090003,29.1015517495627,-0.00863940408065612,-1.8620452497916,-0.0625694552595428,30.866464322253,0.745947047621549,-4.08728575714592,15.1264592767786,-7.20292163913015,-3.81577573781895
"2204",2204,0.23,0.03,-0.0241301563087165,0.574727061487753,-0.794963662102524,26.6022803035292,-0.00157252497694447,0.397527669784018,-0.637223001786009,29.2385604938835,-0.0259182122419684,-0.143053470926447,-0.062206514529919,30.8691486460827,0.77192781836121,-4.4671902635127,15.2015856959987,-6.81932957525252,-3.89745104880154
"2205",2205,1.09,0.01,-0.00802166626243585,-0.237133630708199,-0.827414587279507,26.6703301349984,0,-0.371943564243207,-0.71523107250004,29.3765468845834,-0.00863940408065612,-1.01896913520852,-0.0618315157438706,30.872248667188,0.807443824001638,-4.8887930953072,16.2824858961312,-7.33366667310068,-4.04013531386131
"2206",2206,0.4,0.03,-0.0241760726500484,0.312877991011959,-0.703061305587951,26.7434434847364,0,0.288144187938592,-0.69144244310182,29.5349690644275,-0.0259182122419684,-0.313967717621432,-0.0614488627262647,30.8757884919794,0.827500786899119,-5.12111319563864,14.855255786782,-5.68567327533027,-4.02324993954919
"2207",2207,0.63,0.01,-0.00807172354839155,0.0185834088182555,-0.647295262607435,26.7852262167295,0,0.0198045875083456,-0.650971395506404,29.6223196386414,-0.00863940408065612,-0.559644362698436,-0.0610865399996723,30.8796319260705,0.839391621185061,-5.26474291081925,13.9132001799469,-4.62193260917579,-4.00897020402259
